ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
120,101,89.25,15,1.173,1.089,1.006,0.922,0.964,1.089,1.173,1.257,0.964,0.88,0.796,0.754,0.796,0.88,0.922,0.922,0.461,0.419,0.377,0.335,0.377,0.419,0.461,0.461,0.126,0.084,0.126,0.126,0.084,0.126,0.126,0.126,0.168,0.168,0.21,0.21,0.168,0.168,0.168,0.168,0.335,0.251,0.293,0.251,0.21,0.251,0.335,0.377,0.293,0.251,0.293,0.251,0.21,0.251,0.293,0.293,0.335,0.293,0.335,0.293,0.251,0.293,0.335,0.335,0.168,0.168,0.21,0.168,0.168,0.168,0.168,0.168,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.545,0.503,0.461,0.419,0.419,0.461,0.503,0.503,0.964,0.922,0.796,0.754,0.796,0.922,0.964,0.964
121,101,90,15,1.047,1.006,0.88,0.796,0.838,0.922,1.047,1.089,0.922,0.838,0.754,0.712,0.754,0.796,0.88,0.88,0.503,0.461,0.419,0.377,0.419,0.461,0.503,0.503,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.168,0.168,0.168,0.168,0.251,0.251,0.251,0.251,0.168,0.21,0.251,0.293,0.21,0.21,0.251,0.251,0.21,0.21,0.21,0.251,0.293,0.251,0.293,0.251,0.21,0.251,0.293,0.293,0.168,0.126,0.168,0.168,0.126,0.168,0.168,0.168,0.168,0.126,0.168,0.168,0.168,0.168,0.168,0.168,0.503,0.461,0.419,0.377,0.377,0.419,0.461,0.503,0.964,0.922,0.838,0.796,0.838,0.922,0.964,0.964
122,101,90.75,15,0.922,0.88,0.754,0.712,0.712,0.796,0.88,0.964,0.838,0.754,0.712,0.67,0.67,0.754,0.796,0.796,0.545,0.503,0.461,0.419,0.461,0.503,0.545,0.587,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.21,0.21,0.21,0.21,0.168,0.168,0.21,0.21,0.168,0.168,0.251,0.21,0.168,0.168,0.168,0.21,0.251,0.21,0.251,0.251,0.21,0.21,0.251,0.251,0.126,0.126,0.168,0.168,0.126,0.126,0.168,0.126,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.461,0.419,0.377,0.335,0.335,0.419,0.461,0.503,1.006,0.964,0.88,0.838,0.88,0.922,0.964,0.964
123,101,91.5,15,0.796,0.754,0.67,0.628,0.628,0.67,0.754,0.796,0.796,0.754,0.67,0.628,0.628,0.67,0.754,0.796,0.587,0.503,0.461,0.461,0.503,0.545,0.587,0.587,0.168,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.126,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.168,0.168,0.21,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.21,0.21,0.168,0.168,0.168,0.168,0.21,0.21,0.251,0.21,0.168,0.21,0.21,0.21,0.126,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.168,0.168,0.168,0.168,0.168,0.168,0.21,0.21,0.461,0.419,0.377,0.335,0.335,0.419,0.461,0.503,1.047,1.006,0.922,0.88,0.88,0.922,0.964,1.006
124,101,92.25,15,0.712,0.712,0.628,0.587,0.587,0.628,0.67,0.712,0.796,0.754,0.67,0.628,0.628,0.712,0.754,0.796,0.587,0.545,0.503,0.461,0.503,0.545,0.587,0.587,0.168,0.168,0.168,0.126,0.126,0.168,0.168,0.168,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.168,0.168,0.126,0.168,0.168,0.168,0.126,0.168,0.21,0.21,0.168,0.168,0.168,0.126,0.168,0.168,0.21,0.21,0.168,0.168,0.168,0.21,0.126,0.126,0.168,0.168,0.126,0.126,0.168,0.168,0.21,0.168,0.21,0.168,0.168,0.21,0.21,0.251,0.461,0.419,0.377,0.377,0.377,0.461,0.503,0.503,1.089,1.047,0.964,0.88,0.88,0.964,1.006,1.047
125,101,93,15,0.67,0.628,0.587,0.545,0.545,0.545,0.587,0.628,0.796,0.754,0.67,0.628,0.628,0.67,0.754,0.796,0.628,0.587,0.503,0.503,0.503,0.545,0.587,0.628,0.21,0.168,0.168,0.168,0.168,0.168,0.168,0.21,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.126,0.126,0.168,0.126,0.126,0.126,0.21,0.21,0.168,0.126,0.126,0.126,0.168,0.168,0.21,0.21,0.168,0.168,0.168,0.168,0.126,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.21,0.21,0.21,0.21,0.21,0.21,0.251,0.251,0.461,0.419,0.419,0.419,0.461,0.503,0.545,0.503,1.131,1.047,0.964,0.922,0.922,0.964,1.006,1.089
126,101,93.75,15,0.628,0.628,0.628,0.587,0.587,0.587,0.628,0.628,0.796,0.754,0.712,0.67,0.628,0.67,0.712,0.754,0.67,0.628,0.545,0.503,0.545,0.587,0.628,0.67,0.21,0.21,0.168,0.168,0.168,0.168,0.21,0.21,0.084,0.084,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.168,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.21,0.21,0.251,0.251,0.251,0.251,0.251,0.251,0.503,0.461,0.503,0.503,0.545,0.545,0.545,0.545,1.173,1.131,1.089,1.006,1.006,1.047,1.089,1.173
127,101,94.5,15,0.796,0.838,0.838,0.796,0.796,0.754,0.754,0.796,0.838,0.838,0.796,0.712,0.67,0.67,0.712,0.754,0.712,0.67,0.628,0.545,0.587,0.628,0.67,0.712,0.251,0.21,0.21,0.168,0.168,0.21,0.21,0.21,0.084,0.084,0.126,0.126,0.084,0.126,0.126,0.084,0.084,0.084,0.126,0.126,0.126,0.084,0.126,0.126,0.084,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.126,0.168,0.168,0.168,0.168,0.126,0.126,0.126,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.628,0.628,0.67,0.628,0.587,0.587,0.628,0.628,1.341,1.341,1.299,1.215,1.173,1.215,1.299,1.341
128,101,95.25,15,1.173,1.299,1.299,1.173,1.089,1.089,1.089,1.131,0.964,1.006,0.964,0.838,0.754,0.754,0.796,0.838,0.796,0.754,0.67,0.628,0.587,0.628,0.712,0.796,0.293,0.251,0.251,0.21,0.21,0.21,0.251,0.251,0.084,0.084,0.126,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.126,0.126,0.084,0.084,0.084,0.084,0.084,0.084,0.168,0.168,0.126,0.126,0.126,0.126,0.084,0.126,0.168,0.168,0.126,0.126,0.126,0.126,0.21,0.21,0.21,0.21,0.168,0.168,0.168,0.168,0.377,0.419,0.377,0.335,0.293,0.293,0.293,0.335,0.796,0.838,0.796,0.712,0.67,0.67,0.712,0.754,1.634,1.676,1.634,1.424,1.383,1.424,1.508,1.55
129,101,96,15,1.718,1.843,1.676,1.424,1.257,1.257,1.341,1.508,1.131,1.173,1.131,0.964,0.838,0.796,0.796,0.922,0.88,0.838,0.754,0.67,0.628,0.628,0.712,0.796,0.335,0.335,0.335,0.293,0.251,0.251,0.251,0.293,0.126,0.126,0.126,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.126,0.126,0.084,0.084,0.084,0.084,0.084,0.084,0.168,0.168,0.126,0.126,0.126,0.084,0.084,0.084,0.126,0.168,0.126,0.126,0.126,0.084,0.293,0.293,0.251,0.251,0.21,0.21,0.21,0.251,0.503,0.503,0.461,0.419,0.335,0.335,0.335,0.419,0.922,0.922,0.88,0.754,0.754,0.796,0.796,0.838,1.969,2.053,1.885,1.634,1.592,1.592,1.634,1.802
130,101,96.75,15,1.76,1.802,1.55,1.299,1.215,1.215,1.299,1.508,1.006,1.006,0.964,0.88,0.796,0.796,0.754,0.838,0.754,0.712,0.67,0.628,0.587,0.587,0.628,0.712,0.335,0.335,0.293,0.251,0.251,0.251,0.251,0.293,0.084,0.126,0.126,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.126,0.168,0.126,0.126,0.126,0.084,0.084,0.084,0.126,0.126,0.126,0.084,0.084,0.084,0.293,0.251,0.251,0.251,0.21,0.21,0.21,0.251,0.461,0.461,0.419,0.419,0.377,0.335,0.377,0.419,0.922,0.964,0.922,0.838,0.838,0.838,0.838,0.88,2.095,2.137,1.885,1.676,1.676,1.676,1.718,1.843
131,101,97.5,15,1.55,1.592,1.424,1.215,1.089,1.131,1.257,1.466,0.754,0.712,0.67,0.67,0.628,0.67,0.712,0.754,0.545,0.503,0.461,0.461,0.503,0.503,0.545,0.587,0.293,0.293,0.251,0.251,0.251,0.293,0.293,0.293,0.126,0.084,0.084,0.084,0.084,0.084,0.126,0.126,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.126,0.126,0.126,0.126,0.126,0.126,0.084,0.084,0.084,0.084,0.126,0.126,0.126,0.084,0.21,0.251,0.251,0.21,0.168,0.21,0.21,0.251,0.377,0.419,0.419,0.377,0.335,0.377,0.419,0.419,1.006,1.089,0.964,0.838,0.754,0.838,0.88,0.964,2.095,2.053,1.802,1.592,1.508,1.634,1.76,1.969
132,101,98.25,15,1.089,1.592,1.55,1.383,1.131,1.299,1.383,1.592,0.21,0.503,0.67,0.67,0.712,0.88,0.628,0.377,0.21,0.377,0.461,0.461,0.796,1.089,0.545,0.461,0.21,0.293,0.377,0.377,0.712,1.215,1.089,0.628,0.042,0.084,0.084,0.126,0.168,0.21,0.21,0.084,0.042,0.042,0.084,0.084,0.126,0.21,0.126,0.084,0.042,0.042,0.084,0.084,0.168,0.168,0.126,0.084,0.084,0.042,0.084,0.084,0.126,0.126,0.084,0.084,0.126,0.293,0.293,0.251,0.251,0.335,0.293,0.21,0.251,0.503,0.461,0.419,0.419,0.461,0.419,0.419,0.922,1.341,1.131,1.006,0.838,1.089,1.257,1.341,1.927,2.137,1.802,1.634,1.508,1.885,2.304,2.514
133,101,99,15,3.184,2.472,2.137,1.927,2.179,3.687,5.446,5.53,0.964,0.796,1.341,1.299,2.472,4.148,5.53,4.231,1.592,0.754,0.838,0.88,3.1,5.782,7.332,5.446,0.377,0.293,0.461,0.503,0.754,1.466,2.053,1.257,0.126,0.126,0.168,0.251,0.503,0.838,0.67,0.377,0.084,0.084,0.126,0.21,0.461,0.712,0.628,0.251,0.084,0.084,0.126,0.168,0.419,0.587,0.587,0.293,0.126,0.084,0.126,0.168,0.419,0.419,0.293,0.21,0.377,0.503,0.545,0.587,0.67,1.089,1.299,0.88,0.712,0.838,0.796,0.796,1.006,1.802,2.388,1.802,2.556,1.885,1.466,1.508,1.843,3.017,4.273,4.106,3.854,2.807,2.304,2.095,2.598,4.022,5.74,5.865
91,102,67.5,14.25,1.55,1.55,1.424,1.215,1.131,1.215,1.299,1.424,0.503,0.503,0.461,0.419,0.377,0.377,0.461,0.461,0.503,0.503,0.461,0.377,0.377,0.377,0.461,0.503,0.377,0.377,0.335,0.293,0.293,0.293,0.335,0.377,0.251,0.21,0.251,0.251,0.21,0.21,0.251,0.251,0.21,0.21,0.251,0.293,0.251,0.251,0.251,0.251,0.293,0.251,0.335,0.377,0.335,0.293,0.293,0.293,0.251,0.251,0.293,0.293,0.251,0.251,0.251,0.251,0.251,0.251,0.293,0.293,0.293,0.251,0.251,0.251,0.503,0.461,0.419,0.419,0.377,0.419,0.461,0.503,1.131,1.089,0.964,0.838,0.754,0.88,1.047,1.173,1.55,1.508,1.383,1.215,1.089,1.215,1.383,1.466
92,102,68.25,14.25,1.76,1.718,1.55,1.341,1.257,1.341,1.466,1.592,0.587,0.545,0.503,0.419,0.419,0.419,0.503,0.545,0.587,0.545,0.503,0.419,0.377,0.419,0.503,0.545,0.419,0.377,0.335,0.335,0.293,0.335,0.377,0.419,0.293,0.293,0.293,0.251,0.251,0.251,0.293,0.293,0.251,0.21,0.251,0.293,0.251,0.251,0.251,0.251,0.293,0.251,0.335,0.377,0.335,0.293,0.293,0.293,0.251,0.251,0.293,0.293,0.251,0.251,0.251,0.251,0.251,0.251,0.293,0.293,0.293,0.251,0.293,0.293,0.461,0.419,0.419,0.377,0.335,0.377,0.419,0.461,1.257,1.215,1.047,0.88,0.838,1.006,1.173,1.299,1.676,1.634,1.466,1.257,1.173,1.341,1.466,1.55
93,102,69,14.25,1.969,1.885,1.676,1.466,1.383,1.508,1.676,1.843,0.67,0.628,0.545,0.461,0.461,0.503,0.587,0.628,0.628,0.587,0.503,0.461,0.419,0.461,0.545,0.587,0.419,0.377,0.335,0.335,0.293,0.335,0.377,0.419,0.293,0.251,0.251,0.251,0.251,0.251,0.251,0.293,0.251,0.21,0.251,0.293,0.251,0.251,0.251,0.293,0.251,0.251,0.293,0.335,0.293,0.293,0.293,0.293,0.251,0.21,0.251,0.293,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.293,0.251,0.251,0.251,0.293,0.419,0.419,0.377,0.335,0.293,0.335,0.377,0.419,1.341,1.257,1.047,0.922,0.88,1.089,1.257,1.383,1.802,1.718,1.55,1.341,1.299,1.424,1.592,1.634
94,102,69.75,14.25,2.095,2.011,1.802,1.592,1.55,1.718,1.843,2.011,0.754,0.67,0.587,0.503,0.503,0.545,0.67,0.712,0.712,0.67,0.587,0.503,0.503,0.545,0.628,0.67,0.419,0.419,0.377,0.335,0.335,0.335,0.377,0.419,0.293,0.293,0.251,0.251,0.251,0.251,0.293,0.293,0.293,0.251,0.251,0.293,0.251,0.251,0.293,0.293,0.293,0.251,0.293,0.335,0.293,0.293,0.293,0.293,0.251,0.251,0.293,0.293,0.251,0.251,0.251,0.251,0.293,0.251,0.293,0.293,0.251,0.251,0.293,0.293,0.461,0.419,0.377,0.335,0.335,0.377,0.419,0.419,1.341,1.257,1.089,1.006,1.006,1.215,1.341,1.424,1.843,1.802,1.634,1.466,1.466,1.55,1.676,1.76
95,102,70.5,14.25,2.179,2.095,1.885,1.76,1.76,1.885,2.011,2.095,0.88,0.754,0.67,0.587,0.587,0.67,0.754,0.838,0.796,0.754,0.67,0.587,0.587,0.628,0.712,0.754,0.461,0.419,0.377,0.335,0.335,0.335,0.377,0.419,0.335,0.293,0.293,0.251,0.251,0.251,0.293,0.335,0.335,0.293,0.293,0.293,0.293,0.293,0.335,0.335,0.293,0.251,0.335,0.335,0.335,0.293,0.335,0.335,0.293,0.251,0.293,0.293,0.293,0.293,0.293,0.293,0.293,0.251,0.293,0.293,0.293,0.293,0.293,0.293,0.461,0.419,0.377,0.377,0.377,0.419,0.461,0.461,1.341,1.257,1.131,1.131,1.173,1.257,1.341,1.383,1.885,1.885,1.76,1.676,1.634,1.676,1.802,1.843
96,102,71.25,14.25,2.304,2.262,2.179,2.095,2.011,2.053,2.137,2.22,0.922,0.838,0.754,0.712,0.712,0.754,0.838,0.922,0.796,0.796,0.712,0.628,0.628,0.628,0.712,0.754,0.419,0.419,0.377,0.335,0.335,0.335,0.377,0.419,0.293,0.251,0.251,0.21,0.21,0.21,0.251,0.251,0.293,0.251,0.251,0.251,0.251,0.251,0.293,0.293,0.293,0.251,0.293,0.335,0.293,0.293,0.293,0.293,0.293,0.251,0.293,0.293,0.251,0.251,0.293,0.293,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.293,0.419,0.377,0.377,0.377,0.419,0.461,0.461,0.461,1.383,1.383,1.383,1.383,1.257,1.257,1.299,1.383,2.011,2.053,2.095,1.969,1.802,1.843,1.927,1.969
97,102,72,14.25,2.514,2.598,2.639,2.472,2.262,2.22,2.262,2.388,1.047,1.006,1.006,1.006,1.006,1.047,1.006,1.047,0.838,0.838,0.838,0.796,0.796,0.754,0.754,0.796,0.419,0.419,0.377,0.377,0.335,0.335,0.377,0.377,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.251,0.21,0.251,0.251,0.21,0.21,0.251,0.293,0.251,0.251,0.293,0.335,0.293,0.293,0.293,0.293,0.251,0.251,0.251,0.293,0.251,0.251,0.251,0.251,0.251,0.21,0.251,0.251,0.251,0.251,0.251,0.251,0.461,0.461,0.461,0.461,0.461,0.503,0.503,0.461,1.466,1.676,1.802,1.592,1.341,1.299,1.299,1.424,2.179,2.388,2.472,2.22,1.969,2.011,2.053,2.137
98,102,72.75,14.25,3.1,3.561,3.519,3.017,2.514,2.388,2.472,2.681,1.55,1.718,1.802,1.676,1.508,1.424,1.341,1.383,1.173,1.257,1.257,1.173,1.131,1.131,1.089,1.089,0.461,0.461,0.503,0.461,0.419,0.377,0.377,0.419,0.21,0.168,0.21,0.21,0.21,0.21,0.21,0.21,0.251,0.21,0.21,0.251,0.21,0.21,0.251,0.251,0.251,0.21,0.251,0.293,0.293,0.251,0.293,0.293,0.251,0.21,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.21,0.251,0.251,0.21,0.21,0.251,0.251,0.587,0.628,0.67,0.628,0.503,0.503,0.545,0.545,2.053,2.388,2.179,1.718,1.341,1.299,1.383,1.718,2.639,3.017,2.891,2.43,2.095,2.011,2.095,2.346
99,102,73.5,14.25,4.357,4.902,4.441,3.435,2.807,2.639,2.765,3.31,2.807,3.142,3.058,2.514,2.095,1.885,1.969,2.304,2.179,2.179,2.011,1.718,1.508,1.508,1.718,2.011,0.754,0.754,0.754,0.67,0.587,0.503,0.545,0.67,0.251,0.293,0.293,0.293,0.251,0.251,0.251,0.251,0.293,0.251,0.251,0.251,0.21,0.21,0.251,0.251,0.251,0.21,0.251,0.293,0.251,0.251,0.293,0.293,0.251,0.21,0.21,0.251,0.251,0.21,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.964,1.006,1.006,0.796,0.628,0.628,0.754,0.88,3.017,3.142,2.514,1.843,1.508,1.508,1.718,2.388,3.561,3.854,3.394,2.598,2.179,2.095,2.304,2.849
100,102,74.25,14.25,9.468,8.295,4.65,3.268,3.268,5.279,7.625,9.636,7.751,6.494,3.645,2.639,2.556,3.813,5.949,7.834,3.729,2.975,2.095,1.969,2.011,2.681,3.645,4.273,2.011,1.466,1.089,1.089,1.089,1.383,1.843,2.053,1.341,0.754,0.587,0.587,0.587,0.838,1.299,1.508,0.964,0.587,0.419,0.377,0.503,0.754,0.922,0.922,0.838,0.503,0.377,0.377,0.461,0.67,0.796,0.754,0.838,0.545,0.377,0.377,0.503,0.754,0.88,0.796,1.424,0.88,0.503,0.461,0.628,1.047,1.424,1.508,2.681,2.179,1.383,1.047,1.424,1.885,2.43,2.849,5.363,4.399,2.639,1.885,2.388,3.813,5.069,5.991,7.164,5.991,3.435,2.346,2.598,4.734,6.661,7.667
101,102,75,14.25,14.789,11.479,4.315,2.975,3.477,9.175,14.161,17.512,12.946,9.343,3.435,2.304,2.556,6.829,11.437,14.663,7.122,4.106,2.472,2.179,2.43,4.357,6.913,8.756,4.734,2.43,1.718,1.676,1.885,3.058,4.65,5.572,3.017,1.257,1.006,1.047,1.299,1.969,3.1,3.645,2.22,0.964,0.67,0.628,0.964,1.718,2.304,2.346,1.76,0.796,0.67,0.628,0.838,1.383,1.718,1.634,1.76,0.838,0.587,0.628,0.922,1.424,1.885,1.76,2.975,1.341,0.796,0.796,1.257,2.514,3.896,4.022,5.111,3.184,1.55,1.257,2.346,4.567,6.284,6.913,8.463,5.614,2.472,1.802,3.184,7.122,10.39,11.102,10.558,8.044,3.268,2.137,3.058,8.044,11.856,13.197
102,102,75.75,14.25,16.339,12.485,4.273,2.975,3.435,9.887,14.496,18.015,14.161,9.887,3.31,2.262,2.43,8.128,12.192,15.753,11.437,6.368,3.017,2.304,2.388,7.248,11.605,14.873,8.63,4.106,2.43,2.053,2.22,5.614,8.547,10.683,4.399,2.011,1.508,1.508,1.802,3.771,4.776,5.237,3.226,1.341,0.922,0.922,1.299,2.388,3.226,3.477,2.388,1.173,0.838,0.88,1.215,1.927,2.43,2.388,2.346,1.131,0.838,0.88,1.341,1.969,2.514,2.556,4.315,2.011,1.131,1.173,1.927,3.519,5.405,5.572,6.661,3.435,1.676,1.508,2.933,6.536,8.924,9.594,9.594,5.488,2.262,1.802,3.687,8.547,12.108,12.652,11.27,8.212,3.058,2.053,3.394,8.421,11.521,12.778
103,102,76.5,14.25,13.239,10.097,4.148,2.849,3.058,8.295,10.767,12.736,11.396,8.212,3.142,2.179,2.179,7.038,9.51,12.443,10.516,7.457,3.352,2.304,2.22,6.829,10.683,13.951,10.558,5.991,2.891,2.179,2.22,6.619,11.228,14.496,5.027,2.723,1.843,1.802,2.095,5.027,6.284,6.117,3.31,1.592,1.006,0.964,1.341,2.556,3.226,3.519,2.304,1.257,0.796,0.838,1.215,1.843,2.262,2.388,2.346,1.257,0.838,0.88,1.424,2.011,2.43,2.514,4.148,2.22,1.215,1.131,1.927,3.854,5.363,5.53,6.242,3.31,1.592,1.383,2.681,5.698,8.253,8.714,8.086,4.483,1.969,1.634,3.226,7.038,9.468,10.222,8.966,6.159,2.43,1.676,2.765,6.242,7.751,8.84
104,102,77.25,14.25,12.108,8.798,3.687,2.723,3.017,6.997,8.714,10.851,9.971,7.374,2.975,2.095,2.137,5.656,7.751,10.6,8.84,7.248,2.975,2.011,1.969,5.321,7.164,9.51,10.683,7.583,3.142,2.22,2.179,5.74,8.547,12.15,5.949,3.477,2.137,2.011,2.388,5.405,6.997,7.332,3.519,2.011,1.089,0.964,1.424,2.975,3.435,3.603,2.346,1.424,0.796,0.796,1.173,1.885,2.262,2.472,2.346,1.383,0.838,0.796,1.257,2.095,2.514,2.598,3.896,2.304,1.257,1.131,1.843,3.896,5.069,5.027,5.865,3.226,1.508,1.341,2.388,5.111,7.164,7.834,7.08,3.687,1.718,1.466,2.598,5.53,7.709,8.924,8.128,4.776,1.802,1.424,2.304,4.818,6.284,7.667
105,102,78,14.25,13.909,7.499,3.226,2.598,3.017,6.745,9.049,13.197,10.264,6.536,2.807,2.053,2.22,5.698,8.463,11.102,9.008,6.284,2.556,1.885,1.969,4.944,7.122,9.552,10.516,7.164,2.933,2.137,2.22,5.446,8.128,10.893,6.955,4.231,2.346,2.095,2.262,5.698,7.876,9.217,3.938,2.346,1.215,1.047,1.466,3.394,4.148,4.148,2.514,1.634,0.838,0.754,1.173,2.095,2.556,2.639,2.472,1.634,0.88,0.838,1.215,2.346,2.807,2.807,4.357,2.765,1.383,1.215,1.885,4.148,5.656,5.656,6.703,3.561,1.76,1.466,2.598,5.656,8.253,9.301,7.709,3.394,1.802,1.55,2.723,5.782,8.714,10.474,8.672,3.603,1.55,1.466,2.514,4.902,6.787,9.091
106,102,78.75,14.25,25.64,10.683,3.645,2.975,4.106,9.301,17.135,27.86,17.68,8.84,3.352,2.556,3.226,7.793,12.611,18.643,15.334,8.882,3.31,2.472,2.765,7.122,11.605,16.549,17.931,10.013,3.771,2.639,3.1,8.295,13.49,18.224,14.496,7.164,3.352,2.807,3.226,10.683,18.685,19.649,7.667,3.854,1.927,1.592,2.22,6.242,9.091,8.798,4.86,2.891,1.508,1.257,2.095,4.357,5.614,5.488,4.692,2.933,1.508,1.424,2.262,4.986,6.284,5.698,8.589,4.776,2.262,1.969,3.352,8.295,11.898,11.27,12.485,5.698,2.723,2.388,4.65,10.558,16.632,18.392,13.742,4.776,2.388,2.22,4.86,10.097,17.847,22.33,15.962,5.321,2.137,2.22,4.315,7.918,13.993,21.241
107,102,79.5,14.25,11.354,4.148,2.598,2.262,3.058,5.656,10.809,15.376,9.804,4.902,2.304,2.011,2.556,4.399,8.044,11.815,9.426,6.326,2.975,2.304,2.681,4.357,7.248,10.348,11.396,7.29,3.477,2.556,3.017,5.321,8.589,11.689,10.348,7.709,3.938,2.849,3.603,6.368,9.552,12.192,5.782,3.645,1.969,1.424,1.885,4.315,6.368,6.745,4.022,2.765,1.508,1.131,1.383,3.142,4.776,5.069,3.98,2.639,1.508,1.173,1.676,3.603,5.195,5.363,5.614,3.561,1.927,1.55,2.011,4.609,7.08,7.625,5.823,3.352,1.843,1.592,2.388,4.776,7.96,8.589,5.656,2.723,1.676,1.508,2.514,4.902,8.589,10.055,6.787,2.514,1.257,1.257,2.179,4.399,8.589,11.06
108,102,80.25,14.25,3.268,2.975,2.262,2.011,2.011,2.262,2.556,2.891,5.488,4.65,2.723,1.843,1.466,1.843,2.891,4.399,8.547,7.332,4.064,2.304,1.508,2.22,4.106,6.703,9.426,7.793,4.483,2.514,1.76,2.723,5.069,7.667,10.055,8.212,4.776,2.639,2.472,4.315,7.709,10.264,6.913,4.986,2.807,1.885,2.095,3.854,6.745,7.793,5.656,4.148,2.388,1.676,1.927,3.854,5.74,6.661,5.321,3.813,2.137,1.508,1.802,3.435,5.237,6.117,6.536,4.902,2.765,1.969,2.137,3.854,6.201,7.499,5.069,3.771,2.22,1.634,1.466,2.179,3.352,4.609,2.262,1.718,1.341,1.257,1.341,1.508,1.843,2.388,1.466,1.215,0.88,0.796,0.88,1.047,1.215,1.424
109,102,81,14.25,1.718,1.592,1.508,1.466,1.55,1.718,1.802,1.76,0.754,0.88,0.754,0.587,0.545,0.587,0.628,0.628,0.545,0.796,0.67,0.335,0.168,0.126,0.126,0.168,0.587,0.88,0.754,0.377,0.168,0.084,0.084,0.168,3.394,3.813,2.598,1.299,0.754,0.796,1.047,2.137,5.237,4.273,2.472,1.299,0.922,1.424,2.849,4.776,4.692,3.98,2.681,1.634,1.215,1.927,3.31,4.776,4.399,3.813,2.472,1.466,1.047,1.802,3.268,4.273,3.603,3.1,2.179,1.424,1.173,1.55,2.22,3.352,1.006,0.964,0.796,0.628,0.419,0.377,0.503,0.796,1.006,0.922,0.838,0.754,0.754,0.838,0.838,0.922,0.628,0.587,0.503,0.419,0.419,0.461,0.503,0.587
